h,r,t,is_real,score
CID000216326,C0000731,CID000002895,0,-6.577311038970947
CID003085017,C0000731,CID005473385,0,-6.581228256225586
CID000001206,C0000731,CID000104741,0,-6.600464820861816
CID000004201,C0000731,CID000056959,0,-6.6021504402160645
CID000056959,C0000731,CID000002678,0,-6.629010200500488
CID000041774,C0000731,CID000003878,0,-6.634523391723633
CID000072467,C0000731,CID000005245,0,-6.639321327209473
CID000003763,C0000731,CID000002118,0,-6.6535139083862305
CID000003476,C0000731,CID005473385,0,-6.6565093994140625
CID000131536,C0000731,CID000004205,0,-6.684295654296875
CID000002973,C0000731,CID000003203,0,-6.685778617858887
CID000003403,C0000731,CID000003736,0,-6.686899185180664
CID000003657,C0000731,CID000003397,0,-6.69788932800293
CID000005401,C0000731,CID000003736,0,-6.699399948120117
CID000003040,C0000731,CID000004411,0,-6.699939250946045
CID000054454,C0000731,CID000002727,0,-6.700439929962158
CID005281007,C0000731,CID000004159,0,-6.711154937744141
CID000002662,C0000731,CID000000158,0,-6.716940402984619
CID000002099,C0000731,CID000004192,0,-6.72458028793335
CID000000598,C0000731,CID000000861,0,-6.735104560852051
CID000000298,C0000731,CID000051263,0,-6.74123477935791
CID000004917,C0000731,CID000002099,0,-6.744182109832764
CID000004911,C0000731,CID000003559,0,-6.7719573974609375
CID000003640,C0000731,CID000005070,0,-6.792091369628906
CID000005195,C0000731,CID000004159,0,-6.797809600830078
CID000005040,C0000731,CID000004727,0,-6.800882339477539
CID000071329,C0000731,CID000004052,0,-6.819239616394043
CID000002284,C0000731,CID000004932,0,-6.823103904724121
CID000041781,C0000731,CID000001117,0,-6.835500240325928
CID000504578,C0000731,CID000152945,0,-6.846258163452148
CID000003384,C0000731,CID000004158,0,-6.858996391296387
CID000054808,C0000731,CID000005487,0,-6.87286376953125
CID000002800,C0000731,CID000005076,0,-6.873764514923096
CID000004740,C0000731,CID000005530,0,-6.896496295928955
CID000005253,C0000731,CID000001046,0,-6.9010910987854
CID000077993,C0000731,CID000003899,0,-6.922341346740723
CID000002978,C0000731,CID000005593,0,-6.935089111328125
CID000004946,C0000731,CID000012620,0,-6.9357686042785645
CID000150310,C0000731,CID004183806,0,-6.957976341247559
CID000071158,C0000731,CID000216326,0,-6.968927383422852
CID000005726,C0000731,CID000004506,0,-6.98490571975708
CID000072054,C0000731,CID000054374,0,-7.040676116943359
CID000004411,C0000731,CID000003827,0,-7.044088363647461
CID000054547,C0000731,CID000003516,0,-7.110811233520508
CID000002637,C0000731,CID005311082,0,-7.122872352600098
CID000003821,C0000731,CID000002907,0,-7.126097679138184
CID000003308,C0000731,CID000002713,0,-7.1312971115112305
CID000163742,C0000731,CID000000450,0,-7.139019012451172
CID000005352,C0000731,CID000004932,0,-7.152122497558594
CID000123606,C0000731,CID000443871,0,-7.159912109375
CID000000143,C0000731,CID000060871,0,-7.164529800415039
CID000005454,C0000731,CID000004745,0,-7.165785789489746
CID000004740,C0000731,CID000004499,0,-7.168391227722168
CID000005978,C0000731,CID000005515,0,-7.187560081481934
CID000004603,C0000731,CID000068844,0,-7.207040309906006
CID000013342,C0000731,CID000002462,0,-7.228540897369385
CID000002311,C0000731,CID000002519,0,-7.2650556564331055
CID000004095,C0000731,CID005311181,0,-7.2688398361206055
CID000000214,C0000731,CID000197712,0,-7.312800407409668
CID000004463,C0000731,CID000444013,0,-7.364414691925049
CID000005472,C0000731,CID000000271,0,-7.368951797485352
CID000036811,C0000731,CID000005538,0,-7.371219635009766
CID003062316,C0000731,CID000003648,0,-7.380500793457031
CID005311027,C0000731,CID000003308,0,-7.383262634277344
CID000004178,C0000731,CID000004034,0,-7.384320259094238
CID000150310,C0000731,CID000003348,0,-7.386984825134277
CID000002522,C0000731,CID000150310,0,-7.398343086242676
CID000004509,C0000731,CID000003454,0,-7.4120283126831055
CID000002676,C0000731,CID000004536,0,-7.460808277130127
CID000014888,C0000731,CID000005401,0,-7.470187187194824
CID000150311,C0000731,CID000004497,0,-7.48529052734375
CID005329102,C0000731,CID000003696,0,-7.485335350036621
CID000003249,C0000731,CID000003168,0,-7.491768836975098
CID000003414,C0000731,CID000060865,0,-7.494543075561523
CID000002818,C0000731,CID000002578,0,-7.49695348739624
CID000039860,C0000731,CID000002678,0,-7.506833076477051
CID000003902,C0000731,CID000003305,0,-7.518589973449707
CID000153941,C0000731,CID000002662,0,-7.521851539611816
CID000005391,C0000731,CID000002215,0,-7.522505760192871
CID000004727,C0000731,CID000004920,0,-7.533016204833984
CID000005533,C0000731,CID000004828,0,-7.533361911773682
CID000060612,C0000731,CID000000772,0,-7.546384811401367
CID000002732,C0000731,CID003062316,0,-7.551599502563477
CID000004158,C0000731,CID000039860,0,-7.568670272827148
CID000003449,C0000731,CID000000937,0,-7.572732925415039
CID000005077,C0000731,CID000047320,0,-7.596075534820557
CID000444013,C0000731,CID000003767,0,-7.605240345001221
CID000060612,C0000731,CID000004674,0,-7.6100053787231445
CID001349907,C0000731,CID000001690,0,-7.64285135269165
CID000003382,C0000731,CID000002617,0,-7.64609432220459
CID000005408,C0000731,CID000003007,0,-7.66523551940918
CID000002719,C0000731,CID000002617,0,-7.671385288238525
CID000004616,C0000731,CID000003261,0,-7.671594142913818
CID000004675,C0000731,CID000074989,0,-7.674609184265137
CID000054547,C0000731,CID000002524,0,-7.682073593139648
CID000002265,C0000731,CID000002708,0,-7.682999134063721
CID005493381,C0000731,CID000027686,0,-7.685972213745117
CID000001046,C0000731,CID000002951,0,-7.6942009925842285
CID000004419,C0000731,CID000003510,0,-7.695361137390137
CID000003821,C0000731,CID000005672,0,-7.711691856384277
CID000003676,C0000731,CID000002170,0,-7.7460126876831055
CID000054841,C0000731,CID000051634,0,-7.764580726623535
CID000054841,C0000731,CID000000861,0,-7.773467063903809
CID000003494,C0000731,CID000001775,0,-7.800381660461426
CID000004513,C0000731,CID000005515,0,-7.801647186279297
CID000057469,C0000731,CID000004409,0,-7.814200401306152
CID000002512,C0000731,CID000065027,0,-7.81448221206665
CID000060831,C0000731,CID000004095,0,-7.8182830810546875
CID000091270,C0000731,CID000003780,0,-7.8312835693359375
CID000004812,C0000731,CID000002637,0,-7.841399192810059
CID000004200,C0000731,CID000002551,0,-7.900507926940918
CID000176870,C0000731,CID000002160,0,-7.9027557373046875
CID000072938,C0000731,CID000003075,0,-7.920107841491699
CID000003869,C0000731,CID000002637,0,-7.961734294891357
CID000002749,C0000731,CID000002719,0,-7.9653239250183105
CID000005719,C0000731,CID000150610,0,-7.969674587249756
CID000057469,C0000731,CID000002895,0,-7.980487823486328
CID000004645,C0000731,CID000002088,0,-7.9808783531188965
CID000024486,C0000731,CID000077992,0,-8.016706466674805
CID000213039,C0000731,CID000001117,0,-8.016801834106445
CID000004585,C0000731,CID000003040,0,-8.020238876342773
CID000003198,C0000731,CID000000450,0,-8.028881072998047
CID000041781,C0000731,CID000002130,0,-8.032994270324707
CID005311082,C0000731,CID000147912,0,-8.039164543151855
CID005362070,C0000731,CID000002909,0,-8.044008255004883
CID000002130,C0000731,CID006918453,0,-8.062591552734375
CID000005596,C0000731,CID000003648,0,-8.065784454345703
CID004659568,C0000731,CID000003793,0,-8.085676193237305
CID000003355,C0000731,CID000003261,0,-8.08908748626709
CID000002177,C0000731,CID000005005,0,-8.089550018310547
CID000003117,C0000731,CID000004034,0,-8.090635299682617
CID000005064,C0000731,CID000000598,0,-8.100570678710938
CID000124087,C0000731,CID000002142,0,-8.101522445678711
CID000004723,C0000731,CID000000853,0,-8.118463516235352
CID000004547,C0000731,CID000048175,0,-8.11859130859375
CID000104741,C0000731,CID000004058,0,-8.12293529510498
CID000002142,C0000731,CID000004601,0,-8.145552635192871
CID000004058,C0000731,CID000003741,0,-8.157464981079102
CID000104865,C0000731,CID000071158,0,-8.160770416259766
CID000444013,C0000731,CID000005512,0,-8.161966323852539
CID000060877,C0000731,CID006398970,0,-8.172737121582031
CID000047725,C0000731,CID000003367,0,-8.183969497680664
CID000003449,C0000731,CID000004011,0,-8.187467575073242
CID000004607,C0000731,CID000001972,0,-8.207889556884766
CID000152945,C0000731,CID000002551,0,-8.245341300964355
CID000005064,C0000731,CID000003397,0,-8.246882438659668
CID000004138,C0000731,CID000003750,0,-8.251873016357422
CID000005401,C0000731,CID000002141,0,-8.282857894897461
CID000005352,C0000731,CID000005746,0,-8.285799026489258
CID000003152,C0000731,CID000002019,0,-8.28750991821289
CID000150610,C0000731,CID000002650,0,-8.301962852478027
CID000003008,C0000731,CID000002524,0,-8.316425323486328
CID000005454,C0000731,CID000000119,0,-8.32086181640625
CID000014888,C0000731,CID000002978,0,-8.350173950195312
CID000002732,C0000731,CID000000581,0,-8.392892837524414
CID000059708,C0000731,CID000000085,0,-8.394048690795898
CID000002170,C0000731,CID000004212,0,-8.394108772277832
CID000145068,C0000731,CID000077999,0,-8.4093599319458
CID005311082,C0000731,CID000071273,0,-8.453449249267578
CID000003198,C0000731,CID005282226,0,-8.46595573425293
CID000125017,C0000731,CID000054374,0,-8.5069580078125
CID000197712,C0000731,CID000003339,0,-8.511423110961914
CID000005466,C0000731,CID000005746,0,-8.52756118774414
CID000004609,C0000731,CID000002478,0,-8.528160095214844
CID000156419,C0000731,CID000003763,0,-8.536942481994629
CID000013342,C0000731,CID000002471,0,-8.544303894042969
CID000004192,C0000731,CID000003152,0,-8.548583984375
CID000072938,C0000731,CID000148192,0,-8.556340217590332
CID000005394,C0000731,CID000004745,0,-8.564103126525879
CID000004195,C0000731,CID000004058,0,-8.591009140014648
CID004183806,C0000731,CID000003382,0,-8.613019943237305
CID000004739,C0000731,CID000003672,0,-8.613425254821777
CID000005064,C0000731,CID000001986,0,-8.617109298706055
CID000124087,C0000731,CID000003043,0,-8.625102996826172
CID000054808,C0000731,CID000004834,0,-8.631694793701172
CID000131536,C0000731,CID000003255,0,-8.642925262451172
CID000001134,C0000731,CID000002244,0,-8.643367767333984
CID000152945,C0000731,CID000004536,0,-8.661127090454102
CID000060198,C0000731,CID000002269,0,-8.664507865905762
CID000005040,C0000731,CID000004675,0,-8.678264617919922
CID000004911,C0000731,CID000068844,0,-8.68565845489502
CID000005426,C0000731,CID000004140,0,-8.731037139892578
CID000000564,C0000731,CID000004614,0,-8.740273475646973
CID000004828,C0000731,CID000002622,0,-8.820517539978027
CID005311181,C0000731,CID000003793,0,-8.875103950500488
CID000150310,C0000731,CID000002786,0,-8.881311416625977
CID000004601,C0000731,CID000003367,0,-8.893322944641113
CID000005533,C0000731,CID000004730,0,-8.898372650146484
CID000444033,C0000731,CID000005234,0,-8.926294326782227
CID000005523,C0000731,CID000000564,0,-8.9466552734375
CID000002725,C0000731,CID000002476,0,-8.96650218963623
CID003081884,C0000731,CID000077992,0,-8.987604141235352
CID000000596,C0000731,CID000056959,0,-9.003244400024414
CID000004173,C0000731,CID000040976,0,-9.028912544250488
CID000005215,C0000731,CID000027991,0,-9.052886962890625
CID000051634,C0000731,CID000054688,0,-9.068748474121094
CID000005412,C0000731,CID000004011,0,-9.073668479919434
CID000110634,C0000731,CID000004440,0,-9.086202621459961
CID000004419,C0000731,CID000001046,0,-9.0875883102417
CID000002182,C0000731,CID000163742,0,-9.116910934448242
CID000002171,C0000731,CID000003278,0,-9.142121315002441
CID005362420,C0000731,CID000003488,0,-9.145684242248535
CID000060612,C0000731,CID000000598,0,-9.146270751953125
CID000004158,C0000731,CID000040976,0,-9.169386863708496
CID000003117,C0000731,CID000005401,0,-9.19308853149414
CID000004845,C0000731,CID000004095,0,-9.214545249938965
CID000153941,C0000731,CID000001775,0,-9.215579986572266
CID000002019,C0000731,CID000004991,0,-9.216808319091797
CID000002551,C0000731,CID000041693,0,-9.224283218383789
CID000005215,C0000731,CID000002550,0,-9.236837387084961
CID000004645,C0000731,CID000003348,0,-9.237890243530273
CID000150310,C0000731,CID000004539,0,-9.249833106994629
CID000002266,C0000731,CID000002524,0,-9.25070858001709
CID000003821,C0000731,CID000005578,0,-9.269034385681152
CID000003454,C0000731,CID000004828,0,-9.275306701660156
CID000093860,C0000731,CID000003373,0,-9.302183151245117
CID000004513,C0000731,CID000003414,0,-9.322187423706055
CID005329102,C0000731,CID000004011,0,-9.327018737792969
CID000004943,C0000731,CID000003734,0,-9.344499588012695
CID000002170,C0000731,CID001349907,0,-9.354597091674805
CID000003449,C0000731,CID000002092,0,-9.355669021606445
CID000003394,C0000731,CID005473385,0,-9.356316566467285
CID000148192,C0000731,CID000002160,0,-9.395845413208008
CID000068844,C0000731,CID000005496,0,-9.406561851501465
CID000002726,C0000731,CID000002375,0,-9.452299118041992
CID000004159,C0000731,CID000003397,0,-9.490589141845703
CID000003964,C0000731,CID000005210,0,-9.492513656616211
CID005311297,C0000731,CID000005515,0,-9.504304885864258
CID000002170,C0000731,CID000163742,0,-9.505014419555664
CID000057469,C0000731,CID000001972,0,-9.513858795166016
CID000150310,C0000731,CID000000191,0,-9.520179748535156
CID000002637,C0000731,CID000003394,0,-9.53268814086914
CID000041693,C0000731,CID000013342,0,-9.539006233215332
CID004659568,C0000731,CID000003310,0,-9.551319122314453
CID000004509,C0000731,CID000002720,0,-9.58165168762207
CID000125017,C0000731,CID000004736,0,-9.614659309387207
CID000002130,C0000731,CID000000815,0,-9.636953353881836
CID004479097,C0000731,CID000003929,0,-9.639396667480469
CID000056339,C0000731,CID000003780,0,-9.642192840576172
CID000004259,C0000731,CID000003007,0,-9.649801254272461
CID000005734,C0000731,CID000001690,0,-9.659292221069336
CID000657298,C0000731,CID000005717,0,-9.676665306091309
CID000004771,C0000731,CID000003384,0,-9.681832313537598
CID000002019,C0000731,CID000051263,0,-9.736703872680664
CID005311082,C0000731,CID000003690,0,-9.740840911865234
CID000071329,C0000731,CID000024011,0,-9.760331153869629
CID000004736,C0000731,CID000002153,0,-9.77004337310791
CID004659569,C0000731,CID000004058,0,-9.810362815856934
CID005281104,C0000731,CID000000598,0,-9.819454193115234
CID000002800,C0000731,CID000004771,0,-9.868242263793945
CID000002019,C0000731,CID000060815,0,-9.90133285522461
CID000197712,C0000731,CID000004845,0,-9.932973861694336
CID000002610,C0000731,CID000003637,0,-9.940375328063965
CID000002478,C0000731,CID000002749,0,-9.943477630615234
CID000003736,C0000731,CID000000598,0,-9.974928855895996
CID000003350,C0000731,CID000002719,0,-9.984617233276367
CID000005523,C0000731,CID000003734,0,-9.985754013061523
CID000002177,C0000731,CID005281104,0,-9.997800827026367
CID000000158,C0000731,CID000005358,0,-9.999933242797852
CID000002274,C0000731,CID000005095,0,-10.001129150390625
CID000004819,C0000731,CID000003736,0,-10.002937316894531
CID000004264,C0000731,CID000005878,0,-10.031558990478516
CID000003827,C0000731,CID000002369,0,-10.092222213745117
CID000002951,C0000731,CID000004911,0,-10.121321678161621
CID000005005,C0000731,CID000000598,0,-10.13776683807373
CID000003890,C0000731,CID009571074,0,-10.15410041809082
CID000004614,C0000731,CID000444033,0,-10.182497024536133
CID000005210,C0000731,CID000005525,0,-10.201619148254395
CID004659568,C0000731,CID000001690,0,-10.203092575073242
CID000005381,C0000731,CID000004730,0,-10.242387771606445
CID000002551,C0000731,CID000176870,0,-10.243132591247559
CID000005155,C0000731,CID005362420,0,-10.252920150756836
CID000005253,C0000731,CID000000564,0,-10.289763450622559
CID000004539,C0000731,CID000005530,0,-10.29387378692627
CID000004170,C0000731,CID000002995,0,-10.297988891601562
CID000071616,C0000731,CID004659569,0,-10.32502269744873
CID000004192,C0000731,CID000003461,0,-10.330514907836914
CID000068740,C0000731,CID000004739,0,-10.349536895751953
CID000005771,C0000731,CID006435110,0,-10.387947082519531
CID000000298,C0000731,CID000060854,0,-10.415966987609863
CID000001134,C0000731,CID000003911,0,-10.439136505126953
CID003062316,C0000731,CID000051263,0,-10.450265884399414
CID000005530,C0000731,CID000004170,0,-10.453780174255371
CID000005486,C0000731,CID000005376,0,-10.468118667602539
CID000009052,C0000731,CID000002019,0,-10.475778579711914
CID000104741,C0000731,CID000002756,0,-10.51663875579834
CID000004497,C0000731,CID005281007,0,-10.518472671508789
CID005311181,C0000731,CID000072467,0,-10.51932144165039
CID000151165,C0000731,CID000002818,0,-10.580567359924316
CID000004609,C0000731,CID000051634,0,-10.607131958007812
CID005311181,C0000731,CID000004911,0,-10.616262435913086
CID000060754,C0000731,CID000004428,0,-10.675642967224121
CID000150310,C0000731,CID000001134,0,-10.678081512451172
CID000060953,C0000731,CID000004064,0,-10.720020294189453
CID000110635,C0000731,CID000003066,0,-10.72711181640625
CID000072467,C0000731,CID005362070,0,-10.730777740478516
CID000013342,C0000731,CID000153941,0,-10.78072738647461
CID003002190,C0000731,CID006918453,0,-10.790502548217773
CID000060843,C0000731,CID000003042,0,-10.804698944091797
CID000003461,C0000731,CID000003040,0,-10.842364311218262
CID000005496,C0000731,CID000002092,0,-10.854650497436523
CID000004497,C0000731,CID000004991,0,-10.873927116394043
CID000054374,C0000731,CID005362420,0,-10.877593994140625
CID000060696,C0000731,CID000002609,0,-10.902364730834961
CID000005596,C0000731,CID000060871,0,-10.908235549926758
CID000064147,C0000731,CID000024011,0,-10.930984497070312
CID000004140,C0000731,CID000003419,0,-11.006872177124023
CID000060612,C0000731,CID000002631,0,-11.028581619262695
CID000005584,C0000731,CID000003393,0,-11.067386627197266
CID000005453,C0000731,CID000002283,0,-11.106758117675781
CID000005584,C0000731,CID000048175,0,-11.125068664550781
CID000003827,C0000731,CID000082146,0,-11.147088050842285
CID000002676,C0000731,CID000003397,0,-11.1580171585083
CID000054547,C0000731,CID000071158,0,-11.17242431640625
CID000004053,C0000731,CID000002474,0,-11.229232788085938
CID000104741,C0000731,CID000003305,0,-11.236160278320312
CID005281104,C0000731,CID000002610,0,-11.26338005065918
CID000003382,C0000731,CID000123606,0,-11.280149459838867
CID000005210,C0000731,CID000003066,0,-11.307729721069336
CID000077993,C0000731,CID000005530,0,-11.397289276123047
CID000064147,C0000731,CID000004178,0,-11.399507522583008
CID000004607,C0000731,CID000004053,0,-11.427692413330078
CID000005533,C0000731,CID000002708,0,-11.46086597442627
CID000119182,C0000731,CID006447131,0,-11.526561737060547
CID000071273,C0000731,CID000003308,0,-11.616083145141602
CID000004739,C0000731,CID000003454,0,-11.61821174621582
CID000004748,C0000731,CID000003410,0,-11.636369705200195
CID000003305,C0000731,CID000004428,0,-11.644356727600098
CID000005381,C0000731,CID000004046,0,-11.645547866821289
CID000131536,C0000731,CID000004054,0,-11.667771339416504
CID005311181,C0000731,CID000004419,0,-11.674162864685059
CID000004991,C0000731,CID000004178,0,-11.70115852355957
CID000003114,C0000731,CID000002713,0,-11.715826034545898
CID000003741,C0000731,CID000027991,0,-11.777944564819336
CID000005040,C0000731,CID000002170,0,-11.79548454284668
CID000005253,C0000731,CID000003198,0,-11.866157531738281
CID000005454,C0000731,CID000002099,0,-11.904716491699219
CID000002713,C0000731,CID000001206,0,-11.926315307617188
CID000005482,C0000731,CID000004171,0,-11.938837051391602
CID000004828,C0000731,CID000145068,0,-11.940143585205078
CID000041781,C0000731,CID000003372,0,-11.971458435058594
CID000054786,C0000731,CID006436173,0,-12.032074928283691
CID003081884,C0000731,CID000002141,0,-12.059409141540527
CID000002949,C0000731,CID000153941,0,-12.064495086669922
CID000041693,C0000731,CID000003724,0,-12.148991584777832
CID000036339,C0000731,CID006435110,0,-12.204490661621094
CID000005578,C0000731,CID000005530,0,-12.218316078186035
CID000003877,C0000731,CID000002673,0,-12.238760948181152
CID000002712,C0000731,CID000002019,0,-12.245698928833008
CID000060815,C0000731,CID000000143,0,-12.249855041503906
CID000004542,C0000731,CID000002637,0,-12.273360252380371
CID000060612,C0000731,CID000003899,0,-12.276483535766602
CID000002949,C0000731,CID000002274,0,-12.279607772827148
CID000003373,C0000731,CID000003827,0,-12.362780570983887
CID000148192,C0000731,CID000003278,0,-12.420685768127441
CID000003929,C0000731,CID000002215,0,-12.438370704650879
CID000002232,C0000731,CID000002650,0,-12.523868560791016
CID000160051,C0000731,CID000002676,0,-12.581164360046387
CID000005533,C0000731,CID000003821,0,-12.60114574432373
CID000071273,C0000731,CID000176168,0,-12.609026908874512
CID000005394,C0000731,CID000003642,0,-12.618911743164062
CID005473385,C0000731,CID000005401,0,-12.719907760620117
CID000003198,C0000731,CID000003384,0,-12.737184524536133
CID000060787,C0000731,CID000002610,0,-12.741978645324707
CID000150310,C0000731,CID000000158,0,-12.747912406921387
CID000004211,C0000731,CID000003157,0,-12.774324417114258
CID000003393,C0000731,CID000001134,0,-12.975812911987305
CID000003914,C0000731,CID000003066,0,-12.981008529663086
CID003081884,C0000731,CID000004497,0,-12.997349739074707
CID000002274,C0000731,CID000003382,0,-13.032958984375
CID000003821,C0000731,CID000131536,0,-13.066539764404297
CID000077993,C0000731,CID000002720,0,-13.13460922241211
CID000131536,C0000731,CID000002951,0,-13.154634475708008
CID000000942,C0000731,CID000001134,0,-13.252019882202148
CID000122316,C0000731,CID000000085,0,-13.256244659423828
CID000004991,C0000731,CID000004140,0,-13.265316009521484
CID000005496,C0000731,CID000004932,0,-13.279447555541992
CID000024011,C0000731,CID000004178,0,-13.30079460144043
CID000150610,C0000731,CID000002610,0,-13.313980102539062
CID000005040,C0000731,CID003086258,0,-13.334875106811523
CID000004542,C0000731,CID000040976,0,-13.405702590942383
CID005281007,C0000731,CID000002369,0,-13.46550178527832
CID000004913,C0000731,CID000002284,0,-13.559572219848633
CID000001071,C0000731,CID000054786,0,-13.595252990722656
CID000060184,C0000731,CID000002099,0,-13.69950008392334
CID009571074,C0000731,CID000003355,0,-13.814582824707031
CID000024011,C0000731,CID000004195,0,-13.823896408081055
CID000002637,C0000731,CID000057469,0,-13.843215942382812
CID000002141,C0000731,CID000005352,0,-13.845589637756348
CID000176168,C0000731,CID000002637,0,-13.846370697021484
CID000003675,C0000731,CID000000564,0,-13.952333450317383
CID003468412,C0000731,CID009571074,0,-13.975000381469727
CID000060871,C0000731,CID005282044,0,-13.978498458862305
CID000056959,C0000731,CID000003741,0,-14.096986770629883
CID000002708,C0000731,CID005362070,0,-14.127862930297852
CID000004748,C0000731,CID000004053,0,-14.16631031036377
CID000004192,C0000731,CID000002732,0,-14.170514106750488
CID000667490,C0000731,CID000004497,0,-14.209152221679688
CID000032797,C0000731,CID000003278,0,-14.250517845153809
CID000077993,C0000731,CID000000158,0,-14.25393295288086
CID000003397,C0000731,CID000002130,0,-14.299310684204102
CID005311181,C0000731,CID000003008,0,-14.316367149353027
CID000104741,C0000731,CID000122316,0,-14.320470809936523
CID000002733,C0000731,CID000003117,0,-14.339160919189453
CID000508230,C0000731,CID000000298,0,-14.355827331542969
CID000004178,C0000731,CID000003007,0,-14.357368469238281
CID000002177,C0000731,CID000004748,0,-14.39638614654541
CID000005215,C0000731,CID000004828,0,-14.452594757080078
CID000003381,C0000731,CID000003397,0,-14.481189727783203
CID000002232,C0000731,CID000002476,0,-14.558370590209961
CID000002266,C0000731,CID000125017,0,-14.62054443359375
CID000004211,C0000731,CID000003702,0,-14.741941452026367
CID000004506,C0000731,CID000002370,0,-14.8101224899292
CID005311181,C0000731,CID000003642,0,-14.822789192199707
CID000005596,C0000731,CID000003706,0,-14.923271179199219
CID000005530,C0000731,CID000005771,0,-14.938350677490234
CID000002349,C0000731,CID000009433,0,-14.939769744873047
CID000002370,C0000731,CID000005672,0,-15.021296501159668
CID000051634,C0000731,CID000003510,0,-15.055315017700195
CID000002370,C0000731,CID000004107,0,-15.114636421203613
CID006918453,C0000731,CID000003642,0,-15.222777366638184
CID000002733,C0000731,CID000003372,0,-15.244058609008789
CID005473385,C0000731,CID000003355,0,-15.251457214355469
CID000004259,C0000731,CID000003278,0,-15.382345199584961
CID000004920,C0000731,CID000002708,0,-15.415997505187988
CID000054786,C0000731,CID000003928,0,-15.450849533081055
CID000119182,C0000731,CID000004730,0,-15.550804138183594
CID000002141,C0000731,CID000004739,0,-15.69555950164795
CID000003066,C0000731,CID000004739,0,-15.887524604797363
CID000197712,C0000731,CID000002266,0,-16.217388153076172
CID000005482,C0000731,CID000002666,0,-16.2662410736084
CID000000158,C0000731,CID000003690,0,-16.27669906616211
CID000005206,C0000731,CID000002370,0,-16.313852310180664
CID000005593,C0000731,CID000004513,0,-16.319286346435547
CID005329102,C0000731,CID000002283,0,-16.44069480895996
CID005282044,C0000731,CID005493444,0,-16.463716506958008
CID000213039,C0000731,CID000002673,0,-16.508319854736328
CID000004107,C0000731,CID000002232,0,-16.557397842407227
CID000122316,C0000731,CID000004723,0,-16.613204956054688
CID000110635,C0000731,CID000002725,0,-16.893112182617188
CID000005297,C0000731,CID000003008,0,-16.969161987304688
CID000003117,C0000731,CID000077993,0,-17.12361717224121
CID000012620,C0000731,CID000002142,0,-17.26758575439453
CID000065027,C0000731,CID000003394,0,-17.267955780029297
CID003002190,C0000731,CID000002177,0,-17.32656478881836
CID000004497,C0000731,CID000004723,0,-17.356170654296875
CID000176870,C0000731,CID000005721,0,-17.453428268432617
CID000003372,C0000731,CID000005505,0,-17.728267669677734
CID000002274,C0000731,CID000048175,0,-17.79179573059082
CID000077992,C0000731,CID000004195,0,-17.79767417907715
CID000122316,C0000731,CID000002173,0,-17.91765022277832
CID000047320,C0000731,CID000003291,0,-18.028348922729492
CID000003278,C0000731,CID004479097,0,-18.097089767456055
CID000005052,C0000731,CID000004200,0,-18.392789840698242
CID000003821,C0000731,CID000004614,0,-18.56381607055664
CID000040976,C0000731,CID000002631,0,-18.58842658996582
CID005473385,C0000731,CID006435110,0,-18.74972915649414
CID000047320,C0000731,CID000004195,0,-19.039203643798828
CID000004730,C0000731,CID000002092,0,-19.06629180908203
CID005311082,C0000731,CID000003198,0,-19.198415756225586
CID000005402,C0000731,CID000003562,0,-19.449569702148438
CID000122316,C0000731,CID000003730,0,-19.710065841674805
CID000024011,C0000731,CID000002673,0,-19.731204986572266
CID000002646,C0000731,CID003086258,0,-20.152053833007812
CID000048175,C0000731,CID000005505,0,-20.517532348632812
CID000060164,C0000731,CID000005070,0,-20.729801177978516
CID000002170,C0000731,CID000003741,0,-20.816848754882812
CID000002708,C0000731,CID000004932,0,-20.990047454833984
CID006447131,C0000731,CID000004739,0,-21.363296508789062
CID000003117,C0000731,CID000054786,0,-21.58977508544922
CID000002283,C0000731,CID000002267,0,-21.785381317138672
CID000152945,C0000731,CID003086258,0,-21.908950805664062
CID000051634,C0000731,CID000004607,0,-21.95929718017578
CID000151165,C0000731,CID000002673,0,-22.082632064819336
CID000040976,C0000731,CID000041317,0,-22.20254898071289
CID000060877,C0000731,CID000000158,0,-22.755823135375977
CID000002673,C0000731,CID000057537,0,-22.80573272705078
CID000004739,C0000731,CID000002092,0,-23.26461410522461
CID000002274,C0000731,CID000005530,0,-24.674121856689453
CID000004211,C0000731,CID000001546,0,-26.085643768310547
CID000002719,C0000731,CID000003278,0,-27.404098510742188
CID000004730,C0000731,CID000005052,0,-27.926368713378906
CID000005070,C0000731,CID000004727,0,-28.40809440612793
CID000005482,C0000731,CID000004893,0,-32.93418502807617
CID000051263,C0000731,CID003086258,0,-33.1080436706543
CID005473385,C0000731,CID000002673,0,-35.707000732421875
CID000003494,C0000731,CID000005482,0,-36.472023010253906
CID000002675,C0000731,CID000002232,0,-41.089202880859375
