h,r,t,is_real,score
CID000004259,C0000731,CID000003007,0,-9.649801254272461
CID000005556,C0000731,CID000060835,1,-9.649801254272461
CID000005734,C0000731,CID000001690,0,-9.659292221069336
CID000003877,C0000731,CID000074989,1,-9.659292221069336
CID000002554,C0000731,CID000060854,1,-9.676665306091309
CID000657298,C0000731,CID000005717,0,-9.676665306091309
CID000004679,C0000731,CID004183806,1,-9.681832313537598
CID000004771,C0000731,CID000003384,0,-9.681832313537598
CID000002019,C0000731,CID000051263,0,-9.736703872680664
CID000003440,C0000731,CID000005412,1,-9.736703872680664
CID005311082,C0000731,CID000003690,0,-9.740840911865234
CID000003676,C0000731,CID000004634,1,-9.740840911865234
CID000002712,C0000731,CID000005039,1,-9.760331153869629
CID000071329,C0000731,CID000024011,0,-9.760331153869629
CID000004736,C0000731,CID000002153,0,-9.77004337310791
CID000002803,C0000731,CID000003559,1,-9.77004337310791
CID004659569,C0000731,CID000004058,0,-9.810362815856934
CID000003440,C0000731,CID000005496,1,-9.810362815856934
CID000003003,C0000731,CID000003639,1,-9.819454193115234
CID005281104,C0000731,CID000000598,0,-9.819454193115234
CID000002666,C0000731,CID000004595,1,-9.868242263793945
CID000002800,C0000731,CID000004771,0,-9.868242263793945
CID000002019,C0000731,CID000060815,0,-9.90133285522461
CID000004594,C0000731,CID000004616,1,-9.90133285522461
CID000002244,C0000731,CID000064147,1,-9.932973861694336
CID000197712,C0000731,CID000004845,0,-9.932973861694336
CID000002610,C0000731,CID000003637,0,-9.940375328063965
CID000002658,C0000731,CID000004927,1,-9.940375328063965
CID000002478,C0000731,CID000002749,0,-9.943477630615234
CID000005203,C0000731,CID000005732,1,-9.943477630615234
CID000003736,C0000731,CID000000598,0,-9.974928855895996
CID000002554,C0000731,CID000003161,1,-9.974928855895996
CID000003350,C0000731,CID000002719,0,-9.984617233276367
CID000005650,C0000731,CID005282226,1,-9.984617233276367
CID000062924,C0000731,CID000083786,1,-9.985754013061523
CID000005523,C0000731,CID000003734,0,-9.985754013061523
CID000002177,C0000731,CID005281104,0,-9.997800827026367
CID000003419,C0000731,CID000005090,1,-9.997800827026367
CID000000158,C0000731,CID000005358,0,-9.999933242797852
CID000002802,C0000731,CID000004075,1,-9.999933242797852
CID000003446,C0000731,CID000005376,1,-10.001129150390625
CID000002274,C0000731,CID000005095,0,-10.001129150390625
CID000004411,C0000731,CID000004889,1,-10.002937316894531
CID000004819,C0000731,CID000003736,0,-10.002937316894531
CID000003961,C0000731,CID000004927,1,-10.031558990478516
CID000004264,C0000731,CID000005878,0,-10.031558990478516
CID000002666,C0000731,CID000005203,1,-10.092222213745117
CID000003827,C0000731,CID000002369,0,-10.092222213745117
CID000002951,C0000731,CID000004911,0,-10.121321678161621
CID000119607,C0000731,CID006398970,1,-10.121321678161621
CID000004595,C0000731,CID000091270,1,-10.13776683807373
CID000005005,C0000731,CID000000598,0,-10.13776683807373
CID000003516,C0000731,CID000054454,1,-10.15410041809082
CID000003890,C0000731,CID009571074,0,-10.15410041809082
CID000002666,C0000731,CID000003899,1,-10.182497024536133
CID000004614,C0000731,CID000444033,0,-10.182497024536133
CID000005210,C0000731,CID000005525,0,-10.201619148254395
CID000004168,C0000731,CID000019090,1,-10.201619148254395
CID000002478,C0000731,CID000004173,1,-10.203092575073242
CID004659568,C0000731,CID000001690,0,-10.203092575073242
CID000005381,C0000731,CID000004730,0,-10.242387771606445
CID000003279,C0000731,CID005481350,1,-10.242387771606445
CID000002462,C0000731,CID000060147,1,-10.243132591247559
CID000002551,C0000731,CID000176870,0,-10.243132591247559
CID000005155,C0000731,CID005362420,0,-10.252920150756836
CID000003878,C0000731,CID005311297,1,-10.252920150756836
CID000005253,C0000731,CID000000564,0,-10.289763450622559
CID000002678,C0000731,CID000004411,1,-10.289763450622559
CID000003325,C0000731,CID000005206,1,-10.29387378692627
CID000004539,C0000731,CID000005530,0,-10.29387378692627
CID000004170,C0000731,CID000002995,0,-10.297988891601562
CID000003016,C0000731,CID000062924,1,-10.297988891601562
CID000002160,C0000731,CID005311297,1,-10.32502269744873
CID000071616,C0000731,CID004659569,0,-10.32502269744873
CID000004192,C0000731,CID000003461,0,-10.330514907836914
CID000003962,C0000731,CID000005040,1,-10.330514907836914
CID000003899,C0000731,CID000004679,1,-10.349536895751953
CID000068740,C0000731,CID000004739,0,-10.349536895751953
CID000002249,C0000731,CID000003325,1,-10.387947082519531
CID000005771,C0000731,CID006435110,0,-10.387947082519531
CID000000298,C0000731,CID000060854,0,-10.415966987609863
CID000002022,C0000731,CID000004253,1,-10.415966987609863
CID000001134,C0000731,CID000003911,0,-10.439136505126953
CID000002803,C0000731,CID000176168,1,-10.439136505126953
CID003062316,C0000731,CID000051263,0,-10.450265884399414
CID000003405,C0000731,CID000003957,1,-10.450265884399414
CID000005530,C0000731,CID000004170,0,-10.453780174255371
CID000005029,C0000731,CID000054454,1,-10.453780174255371
CID000005064,C0000731,CID000005544,1,-10.468118667602539
CID000005486,C0000731,CID000005376,0,-10.468118667602539
CID000009052,C0000731,CID000002019,0,-10.475778579711914
CID000001690,C0000731,CID000002019,1,-10.475778579711914
CID000003467,C0000731,CID000003661,1,-10.51663875579834
CID000104741,C0000731,CID000002756,0,-10.51663875579834
CID000003222,C0000731,CID000005005,1,-10.518472671508789
CID000004497,C0000731,CID005281007,0,-10.518472671508789
CID000002764,C0000731,CID000004834,1,-10.51932144165039
CID005311181,C0000731,CID000072467,0,-10.51932144165039
CID000151165,C0000731,CID000002818,0,-10.580567359924316
CID000002803,C0000731,CID000004614,1,-10.580567359924316
CID000005152,C0000731,CID000005408,1,-10.607131958007812
CID000004609,C0000731,CID000051634,0,-10.607131958007812
CID000002171,C0000731,CID000004943,1,-10.616262435913086
CID005311181,C0000731,CID000004911,0,-10.616262435913086
CID000002891,C0000731,CID000005523,1,-10.675642967224121
CID000060754,C0000731,CID000004428,0,-10.675642967224121
CID000000444,C0000731,CID000005466,1,-10.678081512451172
CID000150310,C0000731,CID000001134,0,-10.678081512451172
CID000003883,C0000731,CID000130881,1,-10.720020294189453
CID000060953,C0000731,CID000004064,0,-10.720020294189453
CID000110635,C0000731,CID000003066,0,-10.72711181640625
CID000002895,C0000731,CID000005731,1,-10.72711181640625
CID000072467,C0000731,CID005362070,0,-10.730777740478516
CID000002267,C0000731,CID000003348,1,-10.730777740478516
CID000013342,C0000731,CID000153941,0,-10.78072738647461
CID000003440,C0000731,CID000005732,1,-10.78072738647461
CID000004635,C0000731,CID000041781,1,-10.790502548217773
CID003002190,C0000731,CID006918453,0,-10.790502548217773
CID000060843,C0000731,CID000003042,0,-10.804698944091797
CID000002678,C0000731,CID000003062,1,-10.804698944091797
CID000003333,C0000731,CID000003386,1,-10.842364311218262
CID000003461,C0000731,CID000003040,0,-10.842364311218262
CID000005496,C0000731,CID000002092,0,-10.854650497436523
CID000003883,C0000731,CID005362070,1,-10.854650497436523
CID000004497,C0000731,CID000004991,0,-10.873927116394043
CID000004052,C0000731,CID000004927,1,-10.873927116394043
CID000054374,C0000731,CID005362420,0,-10.877593994140625
CID000002022,C0000731,CID000054454,1,-10.877593994140625
CID000060696,C0000731,CID000002609,0,-10.902364730834961
CID000003961,C0000731,CID000038904,1,-10.902364730834961
CID000001983,C0000731,CID000005412,1,-10.908235549926758
CID000005596,C0000731,CID000060871,0,-10.908235549926758
CID000064147,C0000731,CID000024011,0,-10.930984497070312
CID000004159,C0000731,CID000028112,1,-10.930984497070312
CID000002462,C0000731,CID000005650,1,-11.006872177124023
CID000004140,C0000731,CID000003419,0,-11.006872177124023
CID000060612,C0000731,CID000002631,0,-11.028581619262695
CID000005002,C0000731,CID000005391,1,-11.028581619262695
CID000005584,C0000731,CID000003393,0,-11.067386627197266
CID000038904,C0000731,CID000060147,1,-11.067386627197266
CID000005453,C0000731,CID000002283,0,-11.106758117675781
CID000001065,C0000731,CID000004510,1,-11.106758117675781
CID000000444,C0000731,CID000004236,1,-11.125068664550781
CID000005584,C0000731,CID000048175,0,-11.125068664550781
CID000003325,C0000731,CID000005073,1,-11.147088050842285
CID000003827,C0000731,CID000082146,0,-11.147088050842285
CID000004594,C0000731,CID000004603,1,-11.1580171585083
CID000002676,C0000731,CID000003397,0,-11.1580171585083
CID000054547,C0000731,CID000071158,0,-11.17242431640625
CID000002749,C0000731,CID000119607,1,-11.17242431640625
CID000000772,C0000731,CID000005203,1,-11.229232788085938
CID000004053,C0000731,CID000002474,0,-11.229232788085938
CID000004168,C0000731,CID000005487,1,-11.236160278320312
CID000104741,C0000731,CID000003305,0,-11.236160278320312
CID000003957,C0000731,CID000005029,1,-11.26338005065918
CID005281104,C0000731,CID000002610,0,-11.26338005065918
CID000000450,C0000731,CID000004927,1,-11.280149459838867
CID000003382,C0000731,CID000123606,0,-11.280149459838867
CID000005210,C0000731,CID000003066,0,-11.307729721069336
CID000003075,C0000731,CID000004845,1,-11.307729721069336
CID000004829,C0000731,CID000060184,1,-11.397289276123047
CID000077993,C0000731,CID000005530,0,-11.397289276123047
CID000003121,C0000731,CID000003367,1,-11.399507522583008
CID000064147,C0000731,CID000004178,0,-11.399507522583008
CID000004607,C0000731,CID000004053,0,-11.427692413330078
CID000000444,C0000731,CID000003883,1,-11.427692413330078
CID000002666,C0000731,CID000004236,1,-11.46086597442627
CID000005533,C0000731,CID000002708,0,-11.46086597442627
CID000003255,C0000731,CID000004594,1,-11.526561737060547
CID000119182,C0000731,CID006447131,0,-11.526561737060547
CID000003780,C0000731,CID000005039,1,-11.616083145141602
CID000071273,C0000731,CID000003308,0,-11.616083145141602
CID000004739,C0000731,CID000003454,0,-11.61821174621582
CID000004510,C0000731,CID000443871,1,-11.61821174621582
CID000003203,C0000731,CID000004894,1,-11.636369705200195
CID000004748,C0000731,CID000003410,0,-11.636369705200195
CID000001971,C0000731,CID000003222,1,-11.644356727600098
CID000003305,C0000731,CID000004428,0,-11.644356727600098
CID000005381,C0000731,CID000004046,0,-11.645547866821289
CID000005203,C0000731,CID000091270,1,-11.645547866821289
CID000000772,C0000731,CID000004485,1,-11.667771339416504
CID000131536,C0000731,CID000004054,0,-11.667771339416504
CID005311181,C0000731,CID000004419,0,-11.674162864685059
CID000002405,C0000731,CID000002462,1,-11.674162864685059
CID000004991,C0000731,CID000004178,0,-11.70115852355957
CID000003746,C0000731,CID004183806,1,-11.70115852355957
CID000003461,C0000731,CID000004917,1,-11.715826034545898
CID000003114,C0000731,CID000002713,0,-11.715826034545898
CID000003741,C0000731,CID000027991,0,-11.777944564819336
CID000002678,C0000731,CID000003749,1,-11.777944564819336
CID000005040,C0000731,CID000002170,0,-11.79548454284668
CID000005533,C0000731,CID000005732,1,-11.79548454284668
CID000005358,C0000731,CID000005512,1,-11.866157531738281
CID000005253,C0000731,CID000003198,0,-11.866157531738281
CID000003639,C0000731,CID000024486,1,-11.904716491699219
CID000005454,C0000731,CID000002099,0,-11.904716491699219
CID000002099,C0000731,CID000005391,1,-11.926315307617188
CID000002713,C0000731,CID000001206,0,-11.926315307617188
CID000005482,C0000731,CID000004171,0,-11.938837051391602
CID000002477,C0000731,CID000004205,1,-11.938837051391602
CID000002678,C0000731,CID000005732,1,-11.940143585205078
CID000004828,C0000731,CID000145068,0,-11.940143585205078
CID000003350,C0000731,CID000004585,1,-11.971458435058594
CID000041781,C0000731,CID000003372,0,-11.971458435058594
CID000054786,C0000731,CID006436173,0,-12.032074928283691
CID000002171,C0000731,CID000119607,1,-12.032074928283691
CID003081884,C0000731,CID000002141,0,-12.059409141540527
CID000005544,C0000731,CID003468412,1,-12.059409141540527
CID000005523,C0000731,CID000110635,1,-12.064495086669922
CID000002949,C0000731,CID000153941,0,-12.064495086669922
CID000000450,C0000731,CID000004205,1,-12.148991584777832
CID000041693,C0000731,CID000003724,0,-12.148991584777832
CID000036339,C0000731,CID006435110,0,-12.204490661621094
CID000004052,C0000731,CID000004946,1,-12.204490661621094
CID000005578,C0000731,CID000005530,0,-12.218316078186035
CID000004510,C0000731,CID000027661,1,-12.218316078186035
CID000003962,C0000731,CID000004873,1,-12.238760948181152
CID000003877,C0000731,CID000002673,0,-12.238760948181152
CID000002712,C0000731,CID000002019,0,-12.245698928833008
CID000003476,C0000731,CID000004594,1,-12.245698928833008
CID000060815,C0000731,CID000000143,0,-12.249855041503906
CID000002153,C0000731,CID000125889,1,-12.249855041503906
CID000004542,C0000731,CID000002637,0,-12.273360252380371
CID000002764,C0000731,CID000003333,1,-12.273360252380371
CID000002462,C0000731,CID000005538,1,-12.276483535766602
CID000060612,C0000731,CID000003899,0,-12.276483535766602
CID000002949,C0000731,CID000002274,0,-12.279607772827148
CID000002153,C0000731,CID000002764,1,-12.279607772827148
CID000004927,C0000731,CID003468412,1,-12.362780570983887
CID000003373,C0000731,CID000003827,0,-12.362780570983887
CID000006691,C0000731,CID003468412,1,-12.420685768127441
CID000148192,C0000731,CID000003278,0,-12.420685768127441
CID000003929,C0000731,CID000002215,0,-12.438370704650879
CID000004909,C0000731,CID000005002,1,-12.438370704650879
CID000002232,C0000731,CID000002650,0,-12.523868560791016
CID000002764,C0000731,CID000003877,1,-12.523868560791016
CID000160051,C0000731,CID000002676,0,-12.581164360046387
CID000002909,C0000731,CID000027661,1,-12.581164360046387
CID000003339,C0000731,CID000004885,1,-12.60114574432373
CID000005533,C0000731,CID000003821,0,-12.60114574432373
CID000071273,C0000731,CID000176168,0,-12.609026908874512
CID000000937,C0000731,CID000003440,1,-12.609026908874512
CID000002576,C0000731,CID000004595,1,-12.618911743164062
CID000005394,C0000731,CID000003642,0,-12.618911743164062
CID005473385,C0000731,CID000005401,0,-12.719907760620117
CID000000772,C0000731,CID000002678,1,-12.719907760620117
CID000002522,C0000731,CID000032797,1,-12.737184524536133
CID000003198,C0000731,CID000003384,0,-12.737184524536133
CID000060787,C0000731,CID000002610,0,-12.741978645324707
CID000002554,C0000731,CID000004927,1,-12.741978645324707
CID000150310,C0000731,CID000000158,0,-12.747912406921387
CID000002477,C0000731,CID000005734,1,-12.747912406921387
CID000003325,C0000731,CID000005672,1,-12.774324417114258
CID000004211,C0000731,CID000003157,0,-12.774324417114258
CID000002171,C0000731,CID000005379,1,-12.975812911987305
CID000003393,C0000731,CID000001134,0,-12.975812911987305
CID000003914,C0000731,CID000003066,0,-12.981008529663086
CID000002284,C0000731,CID005311048,1,-12.981008529663086
CID000002666,C0000731,CID000003696,1,-12.997349739074707
CID003081884,C0000731,CID000004497,0,-12.997349739074707
CID000004900,C0000731,CID005311039,1,-13.032958984375
CID000002274,C0000731,CID000003382,0,-13.032958984375
CID000003958,C0000731,CID000003961,1,-13.066539764404297
CID000003821,C0000731,CID000131536,0,-13.066539764404297
CID000077993,C0000731,CID000002720,0,-13.13460922241211
CID000000444,C0000731,CID000003372,1,-13.13460922241211
CID000005005,C0000731,CID000060835,1,-13.154634475708008
CID000131536,C0000731,CID000002951,0,-13.154634475708008
CID000000838,C0000731,CID000002802,1,-13.252019882202148
CID000000942,C0000731,CID000001134,0,-13.252019882202148
CID000000772,C0000731,CID005329102,1,-13.256244659423828
CID000122316,C0000731,CID000000085,0,-13.256244659423828
CID000002662,C0000731,CID000004900,1,-13.265316009521484
CID000004991,C0000731,CID000004140,0,-13.265316009521484
CID000002250,C0000731,CID000004819,1,-13.279447555541992
CID000005496,C0000731,CID000004932,0,-13.279447555541992
CID000002650,C0000731,CID000004485,1,-13.30079460144043
CID000024011,C0000731,CID000004178,0,-13.30079460144043
CID000002891,C0000731,CID000005038,1,-13.313980102539062
CID000150610,C0000731,CID000002610,0,-13.313980102539062
CID000005040,C0000731,CID003086258,0,-13.334875106811523
CID000003016,C0000731,CID000077993,1,-13.334875106811523
CID000001690,C0000731,CID000003003,1,-13.405702590942383
CID000004542,C0000731,CID000040976,0,-13.405702590942383
CID000004170,C0000731,CID000008953,1,-13.46550178527832
CID005281007,C0000731,CID000002369,0,-13.46550178527832
CID000002666,C0000731,CID000003446,1,-13.559572219848633
CID000004913,C0000731,CID000002284,0,-13.559572219848633
CID000004205,C0000731,CID000005002,1,-13.595252990722656
CID000001071,C0000731,CID000054786,0,-13.595252990722656
CID000002895,C0000731,CID000004946,1,-13.69950008392334
CID000060184,C0000731,CID000002099,0,-13.69950008392334
CID000005039,C0000731,CID000009433,1,-13.814582824707031
CID009571074,C0000731,CID000003355,0,-13.814582824707031
CID000024011,C0000731,CID000004195,0,-13.823896408081055
CID000002269,C0000731,CID000003478,1,-13.823896408081055
CID000005267,C0000731,CID000152945,1,-13.843215942382812
CID000002637,C0000731,CID000057469,0,-13.843215942382812
CID000002141,C0000731,CID000005352,0,-13.845589637756348
CID000005039,C0000731,CID000123620,1,-13.845589637756348
CID000004044,C0000731,CID000004583,1,-13.846370697021484
CID000176168,C0000731,CID000002637,0,-13.846370697021484
CID000000450,C0000731,CID000002083,1,-13.952333450317383
CID000003675,C0000731,CID000000564,0,-13.952333450317383
CID000003339,C0000731,CID000004666,1,-13.975000381469727
CID003468412,C0000731,CID009571074,0,-13.975000381469727
CID000001302,C0000731,CID000032797,1,-13.978498458862305
CID000060871,C0000731,CID005282044,0,-13.978498458862305
CID003468412,C0000731,CID005353980,1,-14.096986770629883
CID000056959,C0000731,CID000003741,0,-14.096986770629883
CID000003310,C0000731,CID000038904,1,-14.127862930297852
CID000002708,C0000731,CID005362070,0,-14.127862930297852
CID000003350,C0000731,CID000087177,1,-14.16631031036377
CID000004748,C0000731,CID000004053,0,-14.16631031036377
CID000004192,C0000731,CID000002732,0,-14.170514106750488
CID000004485,C0000731,CID000005645,1,-14.170514106750488
CID000004171,C0000731,CID003002190,1,-14.209152221679688
CID000667490,C0000731,CID000004497,0,-14.209152221679688
CID000032797,C0000731,CID000003278,0,-14.250517845153809
CID000003648,C0000731,CID000054454,1,-14.250517845153809
CID000077993,C0000731,CID000000158,0,-14.25393295288086
CID000005090,C0000731,CID000077993,1,-14.25393295288086
CID000003397,C0000731,CID000002130,0,-14.299310684204102
CID000001117,C0000731,CID000004927,1,-14.299310684204102
CID000003143,C0000731,CID000004159,1,-14.316367149353027
CID005311181,C0000731,CID000003008,0,-14.316367149353027
CID000004594,C0000731,CID000041781,1,-14.320470809936523
CID000104741,C0000731,CID000122316,0,-14.320470809936523
CID000002733,C0000731,CID000003117,0,-14.339160919189453
CID000003648,C0000731,CID000004666,1,-14.339160919189453
CID000508230,C0000731,CID000000298,0,-14.355827331542969
CID000004168,C0000731,CID000004236,1,-14.355827331542969
CID000004178,C0000731,CID000003007,0,-14.357368469238281
CID000004253,C0000731,CID000004946,1,-14.357368469238281
CID000002177,C0000731,CID000004748,0,-14.39638614654541
CID000000450,C0000731,CID000003954,1,-14.39638614654541
CID000005215,C0000731,CID000004828,0,-14.452594757080078
CID000001302,C0000731,CID000003386,1,-14.452594757080078
CID000003381,C0000731,CID000003397,0,-14.481189727783203
CID000000772,C0000731,CID000006691,1,-14.481189727783203
CID000002232,C0000731,CID000002476,0,-14.558370590209961
CID000001978,C0000731,CID000005245,1,-14.558370590209961
CID000002266,C0000731,CID000125017,0,-14.62054443359375
CID000003325,C0000731,CID000005152,1,-14.62054443359375
CID000024486,C0000731,CID000087177,1,-14.741941452026367
CID000004211,C0000731,CID000003702,0,-14.741941452026367
CID000002250,C0000731,CID000003883,1,-14.8101224899292
CID000004506,C0000731,CID000002370,0,-14.8101224899292
CID005311181,C0000731,CID000003642,0,-14.822789192199707
CID000005090,C0000731,CID000005203,1,-14.822789192199707
CID000005596,C0000731,CID000003706,0,-14.923271179199219
CID000005073,C0000731,CID000005523,1,-14.923271179199219
CID000005530,C0000731,CID000005771,0,-14.938350677490234
CID000000838,C0000731,CID000004873,1,-14.938350677490234
CID000002349,C0000731,CID000009433,0,-14.939769744873047
CID000003121,C0000731,CID000005358,1,-14.939769744873047
CID000005732,C0000731,CID005353980,1,-15.021296501159668
CID000002370,C0000731,CID000005672,0,-15.021296501159668
CID000051634,C0000731,CID000003510,0,-15.055315017700195
CID000003075,C0000731,CID000005090,1,-15.055315017700195
CID000002786,C0000731,CID000005073,1,-15.114636421203613
CID000002370,C0000731,CID000004107,0,-15.114636421203613
CID000002520,C0000731,CID000003476,1,-15.222777366638184
CID006918453,C0000731,CID000003642,0,-15.222777366638184
CID000003883,C0000731,CID005311297,1,-15.244058609008789
CID000002733,C0000731,CID000003372,0,-15.244058609008789
CID005473385,C0000731,CID000003355,0,-15.251457214355469
CID000002585,C0000731,CID000130881,1,-15.251457214355469
CID000004259,C0000731,CID000003278,0,-15.382345199584961
CID000000206,C0000731,CID000001690,1,-15.382345199584961
CID000002955,C0000731,CID000004159,1,-15.415997505187988
CID000004920,C0000731,CID000002708,0,-15.415997505187988
CID000002818,C0000731,CID000003405,1,-15.450849533081055
CID000054786,C0000731,CID000003928,0,-15.450849533081055
CID000119182,C0000731,CID000004730,0,-15.550804138183594
CID000003715,C0000731,CID000008953,1,-15.550804138183594
CID000002141,C0000731,CID000004739,0,-15.69555950164795
CID000002477,C0000731,CID000005245,1,-15.69555950164795
CID000003066,C0000731,CID000004739,0,-15.887524604797363
CID000000772,C0000731,CID000003929,1,-15.887524604797363
CID000197712,C0000731,CID000002266,0,-16.217388153076172
CID000000143,C0000731,CID000003954,1,-16.217388153076172
CID000005029,C0000731,CID000125889,1,-16.2662410736084
CID000005482,C0000731,CID000002666,0,-16.2662410736084
CID000004917,C0000731,CID000119607,1,-16.27669906616211
CID000000158,C0000731,CID000003690,0,-16.27669906616211
CID000005206,C0000731,CID000002370,0,-16.313852310180664
CID000002160,C0000731,CID000003658,1,-16.313852310180664
CID000005593,C0000731,CID000004513,0,-16.319286346435547
CID000003062,C0000731,CID000003676,1,-16.319286346435547
CID005329102,C0000731,CID000002283,0,-16.44069480895996
CID000004052,C0000731,CID000004595,1,-16.44069480895996
CID005282044,C0000731,CID005493444,0,-16.463716506958008
CID000003890,C0000731,CID000005029,1,-16.463716506958008
CID000002803,C0000731,CID000060854,1,-16.508319854736328
CID000213039,C0000731,CID000002673,0,-16.508319854736328
CID000004107,C0000731,CID000002232,0,-16.557397842407227
CID000002250,C0000731,CID000005152,1,-16.557397842407227
CID000002891,C0000731,CID000004635,1,-16.613204956054688
CID000122316,C0000731,CID000004723,0,-16.613204956054688
CID000110635,C0000731,CID000002725,0,-16.893112182617188
CID000000450,C0000731,CID000002662,1,-16.893112182617188
CID000005297,C0000731,CID000003008,0,-16.969161987304688
CID000003161,C0000731,CID000123620,1,-16.969161987304688
CID000002471,C0000731,CID000004873,1,-17.12361717224121
CID000003117,C0000731,CID000077993,0,-17.12361717224121
CID000012620,C0000731,CID000002142,0,-17.26758575439453
CID000004171,C0000731,CID006398970,1,-17.26758575439453
CID000065027,C0000731,CID000003394,0,-17.267955780029297
CID000003746,C0000731,CID000005544,1,-17.267955780029297
CID000000942,C0000731,CID000060831,1,-17.32656478881836
CID003002190,C0000731,CID000002177,0,-17.32656478881836
CID000004497,C0000731,CID000004723,0,-17.356170654296875
CID000005523,C0000731,CID000005732,1,-17.356170654296875
CID000176870,C0000731,CID000005721,0,-17.453428268432617
CID000004168,C0000731,CID000005512,1,-17.453428268432617
CID000003372,C0000731,CID000005505,0,-17.728267669677734
CID000002162,C0000731,CID000170361,1,-17.728267669677734
CID000003222,C0000731,CID000130881,1,-17.79179573059082
CID000002274,C0000731,CID000048175,0,-17.79179573059082
CID000077992,C0000731,CID000004195,0,-17.79767417907715
CID000003446,C0000731,CID000003962,1,-17.79767417907715
CID000005478,C0000731,CID000010631,1,-17.91765022277832
CID000122316,C0000731,CID000002173,0,-17.91765022277832
CID000003869,C0000731,CID000004091,1,-18.028348922729492
CID000047320,C0000731,CID000003291,0,-18.028348922729492
CID000003278,C0000731,CID004479097,0,-18.097089767456055
CID000004173,C0000731,CID000004900,1,-18.097089767456055
CID000005052,C0000731,CID000004200,0,-18.392789840698242
CID000002311,C0000731,CID000054454,1,-18.392789840698242
CID000003648,C0000731,CID005487301,1,-18.56381607055664
CID000003821,C0000731,CID000004614,0,-18.56381607055664
CID000004449,C0000731,CID000005656,1,-18.58842658996582
CID000040976,C0000731,CID000002631,0,-18.58842658996582
CID005473385,C0000731,CID006435110,0,-18.74972915649414
CID000002812,C0000731,CID000003883,1,-18.74972915649414
CID000002118,C0000731,CID000004829,1,-19.039203643798828
CID000047320,C0000731,CID000004195,0,-19.039203643798828
CID000002520,C0000731,CID000003559,1,-19.06629180908203
CID000004730,C0000731,CID000002092,0,-19.06629180908203
CID000001302,C0000731,CID000003958,1,-19.198415756225586
CID005311082,C0000731,CID000003198,0,-19.198415756225586
CID000002471,C0000731,CID000060835,1,-19.449569702148438
CID000005402,C0000731,CID000003562,0,-19.449569702148438
CID000122316,C0000731,CID000003730,0,-19.710065841674805
CID000003488,C0000731,CID000004873,1,-19.710065841674805
CID000024011,C0000731,CID000002673,0,-19.731204986572266
CID000003749,C0000731,CID000004259,1,-19.731204986572266
CID000002646,C0000731,CID003086258,0,-20.152053833007812
CID000002764,C0000731,CID000004411,1,-20.152053833007812
CID000048175,C0000731,CID000005505,0,-20.517532348632812
CID000004607,C0000731,CID000005544,1,-20.517532348632812
CID000060164,C0000731,CID000005070,0,-20.729801177978516
CID000001302,C0000731,CID000002803,1,-20.729801177978516
CID000002170,C0000731,CID000003741,0,-20.816848754882812
CID000005002,C0000731,CID000005523,1,-20.816848754882812
CID000002708,C0000731,CID000004932,0,-20.990047454833984
CID000002895,C0000731,CID000005035,1,-20.990047454833984
CID000003672,C0000731,CID000004034,1,-21.363296508789062
CID006447131,C0000731,CID000004739,0,-21.363296508789062
CID000003117,C0000731,CID000054786,0,-21.58977508544922
CID000003003,C0000731,CID000004583,1,-21.58977508544922
CID000002088,C0000731,CID000004635,1,-21.785381317138672
CID000002283,C0000731,CID000002267,0,-21.785381317138672
CID000001302,C0000731,CID000004920,1,-21.908950805664062
CID000152945,C0000731,CID003086258,0,-21.908950805664062
CID000004829,C0000731,CID000005029,1,-21.95929718017578
CID000051634,C0000731,CID000004607,0,-21.95929718017578
CID000004909,C0000731,CID000005391,1,-22.082632064819336
CID000151165,C0000731,CID000002673,0,-22.082632064819336
CID000005478,C0000731,CID000005512,1,-22.20254898071289
CID000040976,C0000731,CID000041317,0,-22.20254898071289
CID000060877,C0000731,CID000000158,0,-22.755823135375977
CID000003075,C0000731,CID000005352,1,-22.755823135375977
CID000002673,C0000731,CID000057537,0,-22.80573272705078
CID000003467,C0000731,CID000004917,1,-22.80573272705078
CID000004834,C0000731,CID000004894,1,-23.26461410522461
CID000004739,C0000731,CID000002092,0,-23.26461410522461
CID000004594,C0000731,CID000150311,1,-24.674121856689453
CID000002274,C0000731,CID000005530,0,-24.674121856689453
CID000004211,C0000731,CID000001546,0,-26.085643768310547
CID000002678,C0000731,CID000003957,1,-26.085643768310547
CID000004449,C0000731,CID000005514,1,-27.404098510742188
CID000002719,C0000731,CID000003278,0,-27.404098510742188
CID000004730,C0000731,CID000005052,0,-27.926368713378906
CID000002895,C0000731,CID000005039,1,-27.926368713378906
CID000003152,C0000731,CID000004691,1,-28.40809440612793
CID000005070,C0000731,CID000004727,0,-28.40809440612793
CID000005482,C0000731,CID000004893,0,-32.93418502807617
CID000002244,C0000731,CID000005732,1,-32.93418502807617
CID000003386,C0000731,CID000004075,1,-33.1080436706543
CID000051263,C0000731,CID003086258,0,-33.1080436706543
CID000000596,C0000731,CID000005978,1,-35.707000732421875
CID005473385,C0000731,CID000002673,0,-35.707000732421875
CID000003494,C0000731,CID000005482,0,-36.472023010253906
CID000003899,C0000731,CID000004829,1,-36.472023010253906
CID000002675,C0000731,CID000002232,0,-41.089202880859375
CID000002088,C0000731,CID000003148,1,-41.089202880859375
